,Rodada,Tempo,Presas,Predadores,Alpha,Beta,Gamma,Delta,x0,y0,Resultado,Ambiente,Anos
1561,1,15.609999999999712,105.50668009048813,51.145681576828814,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1562,1,15.619999999999711,105.81594750718287,51.16258015121603,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1563,1,15.629999999999711,106.12601417848919,51.18043368404552,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1564,1,15.639999999999711,106.43687573771126,51.1992456077901,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1565,1,15.64999999999971,106.74852772758027,51.21901939870061,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1566,1,15.65999999999971,107.06096559919806,51.23975857705611,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1567,1,15.66999999999971,107.37418471097348,51.26146670741354,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1568,1,15.67999999999971,107.68818032755149,51.284147398856895,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1569,1,15.68999999999971,108.00294761873484,51.307804305245725,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1570,1,15.69999999999971,108.31848165839854,51.33244112546296,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1571,1,15.70999999999971,108.63477742339717,51.35806160366194,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1572,1,15.71999999999971,108.95182979246489,51.38466952951262,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1573,1,15.729999999999709,109.26963354510839,51.41226873844683,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1574,1,15.739999999999709,109.58818336049268,51.440863111902516,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1575,1,15.749999999999709,109.90747381631988,51.47045657756685,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1576,1,15.759999999999708,110.22749938770102,51.501053109618226,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1577,1,15.769999999999708,110.54825444602083,51.5326567289669,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1578,1,15.779999999999708,110.86973325779576,51.565271503494294,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1579,1,15.789999999999708,111.19192998352504,51.598901548290826,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1580,1,15.799999999999708,111.51483867653513,51.63355102589214,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1581,1,15.809999999999707,111.83845328181741,51.66922414651373,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1582,1,15.819999999999707,112.16276763485925,51.705925168283706,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1583,1,15.829999999999707,112.48777546046867,51.743658397473745,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1584,1,15.839999999999707,112.81347037159239,51.782428188728,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1585,1,15.849999999999707,113.13984586812765,51.82223894528992,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1586,1,15.859999999999706,113.46689533572773,51.86309511922686,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1587,1,15.869999999999706,113.79461204460128,51.90500121165231,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1588,1,15.879999999999706,114.12298914830562,51.94796177294567,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1589,1,15.889999999999706,114.45201968253403,51.99198140296942,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1590,1,15.899999999999705,114.78169656389724,52.0370647512836,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1591,1,15.909999999999705,115.11201258869916,52.083216517357364,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1592,1,15.919999999999705,115.442960431707,52.13044145077758,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1593,1,15.929999999999705,115.77453264491587,52.17874435145429,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1594,1,15.939999999999705,116.10672165630807,52.22813006982285,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1595,1,15.949999999999704,116.43951976860713,52.278603507042696,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1596,1,15.959999999999704,116.77291915802677,52.330169615192446,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1597,1,15.969999999999704,117.10691187301488,52.38283339746133,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1598,1,15.979999999999704,117.44148983299284,52.43659990833668,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1599,1,15.989999999999704,117.7766448270901,52.49147425378736,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1600,1,15.999999999999703,118.11236851287431,52.54746159144295,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1601,1,16.009999999999703,118.44865241507728,52.60456713076857,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1602,1,16.019999999999705,118.78548792431666,52.66279613323504,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1603,1,16.029999999999706,119.12286629581385,52.72215391248434,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1604,1,16.039999999999708,119.46077864810808,52.78264583449008,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1605,1,16.04999999999971,119.79921596176699,52.84427731771287,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1606,1,16.05999999999971,120.1381690780939,52.90705383325029,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1607,1,16.069999999999713,120.47762869783189,52.97098090498135,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1608,1,16.079999999999714,120.81758537986506,53.03606410970528,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1609,1,16.089999999999716,121.15802953991708,53.10230907727423,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1610,1,16.099999999999717,121.49895144924726,53.169721490719915,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1611,1,16.10999999999972,121.84034123334449,53.23830708637385,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1612,1,16.11999999999972,122.1821888706192,53.30807165398097,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1613,1,16.129999999999722,122.5244841910936,53.37902103680639,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1614,1,16.139999999999723,122.86721687509055,53.45116113173517,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1615,1,16.149999999999725,123.21037645192119,53.52449788936466,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1616,1,16.159999999999727,123.5539522985718,53.599037314089394,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1617,1,16.169999999999728,123.89793363838997,53.67478546417812,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1618,1,16.17999999999973,124.24230953977057,53.751748451842786,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1619,1,16.18999999999973,124.58706891484174,53.82993244329919,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1620,1,16.199999999999733,124.9322005181511,53.909343658819076,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1621,1,16.209999999999734,125.27769294535288,53.98998837277329,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1622,1,16.219999999999736,125.62353463189575,54.0718729136659,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1623,1,16.229999999999738,125.96971385171224,54.155003664158784,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1624,1,16.23999999999974,126.31621871590977,54.23938706108658,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1625,1,16.24999999999974,126.66303717146373,54.325029595461565,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1626,1,16.259999999999742,127.01015699991306,54.411937812468246,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1627,1,16.269999999999744,127.35756581605868,54.5001183114473,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1628,1,16.279999999999745,127.70525106666504,54.58957774586861,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1629,1,16.289999999999747,128.05320002916548,54.68032282329296,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1630,1,16.29999999999975,128.40139981037146,54.77236030532223,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1631,1,16.30999999999975,128.7498373451864,54.865697007537584,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1632,1,16.31999999999975,129.09849939532447,54.960339799425405,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1633,1,16.329999999999753,129.44737254803465,55.05629560429063,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1634,1,16.339999999999755,129.79644321483065,55.15357139915709,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1635,1,16.349999999999756,130.1456976302273,55.252174214654495,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1636,1,16.359999999999758,130.49512185048346,55.35211113489175,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1637,1,16.36999999999976,130.84470175235262,55.45338929731615,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1638,1,16.37999999999976,131.19442303184087,55.55601589255812,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1639,1,16.389999999999763,131.5442712029736,55.65999816426109,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1640,1,16.399999999999764,131.89423159657085,55.765343408896115,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1641,1,16.409999999999766,132.24428935903217,55.872058975560854,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1642,1,16.419999999999767,132.59442945113142,55.98015226576243,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1643,1,16.42999999999977,132.94463664682223,56.089630733183824,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1644,1,16.43999999999977,133.2948955320545,56.200501883433375,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1645,1,16.449999999999772,133.64519050360275,56.312773273776855,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1646,1,16.459999999999773,133.99550576790676,56.4264525128518,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1647,1,16.469999999999775,134.3458253399253,56.54154726036359,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1648,1,16.479999999999777,134.69613304200348,56.65806522676281,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1649,1,16.489999999999778,135.04641250275432,56.77601417290342,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1650,1,16.49999999999978,135.3966471559555,56.89540190968137,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1651,1,16.50999999999978,135.74682023946153,57.016236297652966,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1652,1,16.519999999999783,136.0969147941326,57.13852524663274,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
1653,1,16.529999999999784,136.4469136627802,57.26227671527015,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
